"SC_CODE","SC_NAME","SC_GROUP","SC_TYPE","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","NO_TRADES","NO_OF_SHRS","NET_TURNOV","TDCLOINDI","DATE"
531344,"CONTAIN.CORP","A ","Q",714,722.95,711,716.15,722.95,719.3,80,272,194283,,"17-02-2014"
531346,"EASTERN TRED","T ","Q",15,15,14.4,14.4,14.4,14.5,3,120,1736,,"17-02-2014"
531349,"PANACEA BIOT","B ","Q",98,102.8,95.5,96.1,96.1,97.65,527,12404,1224939,,"17-02-2014"
531357,"MERCURY META","T ","Q",4.92,4.92,4.92,4.92,4.92,4.7,1,15,73,,"17-02-2014"
531358,"CHOICE INT. ","B ","Q",38,38,37.5,37.6,37.6,37.4,343,78096,2943961,,"17-02-2014"
531359,"SHRIRAM ASSE","B ","Q",15.5,16,15.5,16,16,16,10,600,9546,,"17-02-2014"
531363,"KARUR KCP PK","B ","Q",22.65,22.65,22.65,22.65,22.65,23.8,2,2,45,,"17-02-2014"
531364,"CHOICE INF  ","B ","Q",103.05,103.5,97.8,100.3,100.3,102.35,844,324781,32422012,,"17-02-2014"
531366,"KOHINOOR BRO","B ","Q",0.15,0.16,0.14,0.14,0.14,0.15,16,84250,12557,,"17-02-2014"
531367,"DOLLEX IND. ","B ","Q",2.3,2.3,2.3,2.3,2.3,2.41,2,1000,2300,,"17-02-2014"
531373,"BYKE HOSP   ","B ","Q",308.05,308.9,305.5,306.15,306.15,307.55,1651,151215,46483723,,"17-02-2014"
531381,"ARIHANT FOUN","T ","Q",26,26.75,25.5,25.6,25.5,25.5,8,681,17661,,"17-02-2014"
531382,"JAYAVANT PRO","T ","Q",42.45,42.45,42.45,42.45,42.45,40.45,1,100,4245,,"17-02-2014"
531390,"UPSURGE INV.","B ","Q",14,15.8,13.5,14.25,14.25,14.67,17,17200,238160,,"17-02-2014"
531397,"POLYCON INT.","B ","Q",11.68,11.68,11.68,11.68,11.68,12.29,1,1,11,,"17-02-2014"
531398,"SOURCENTRL  ","B ","Q",8.17,8.17,8.17,8.17,8.17,8.56,3,15,122,,"17-02-2014"
531404,"ZICOM ELECTR","B ","Q",65.3,65.35,63,63.7,64,65,92,2245,144094,,"17-02-2014"
531411,"TUNI TEXTILE","B ","Q",1.68,1.68,1.68,1.68,1.68,1.71,8,11205,18824,,"17-02-2014"
531412,"RADIX IND   ","T ","Q",345,345,345,345,345,344,1,20,6900,,"17-02-2014"
531413,"KIRAN PRINT ","B ","Q",8.66,9,8.66,9,9,9.11,2,105,911,,"17-02-2014"
531426,"TAMIL.NEWSPR","B ","Q",120,122,118.85,120.15,120.15,120.9,169,5709,685506,,"17-02-2014"
531429,"ADVENT COMP.","T ","Q",3.35,3.35,3.3,3.35,3.35,3.45,3,5050,16667,,"17-02-2014"
531431,"SHAKTI PUMPS","B ","Q",73,73.35,70.55,70.75,70.75,72.45,181,6938,498100,,"17-02-2014"
531433,"SUNGOLD CAP.","T ","Q",1.85,1.85,1.85,1.85,1.85,1.87,3,2300,4255,,"17-02-2014"
531437,"PRAKASH WOOL","T ","Q",15.5,15.5,14.4,14.45,14.4,15.15,41,500,7226,,"17-02-2014"
531439,"GOLDSTONE EN","B ","Q",4.67,4.89,4.65,4.65,4.65,4.89,22,2579,12234,,"17-02-2014"
531447,"ROCKON FIN  ","B ","Q",5.89,5.89,5.89,5.89,5.89,6.19,1,200,1178,,"17-02-2014"
531448,"SAFAL SECURI","B ","Q",5.7,6.2,5.7,6.2,6.2,5.99,2,200,1190,,"17-02-2014"
531452,"NCC FINANCE ","B ","Q",0.36,0.36,0.36,0.36,0.36,0.35,1,600,216,,"17-02-2014"
531453,"MOHIT INDUS.","T ","Q",37.9,37.9,37.9,37.9,37.9,36.5,1,1,37,,"17-02-2014"
531456,"MINAXI TEXT.","B ","Q",0.66,0.66,0.66,0.66,0.66,0.69,2,3500,2310,,"17-02-2014"
531458,"BOSTON BIO  ","T ","Q",5.25,5.25,5.25,5.25,5.25,5,1,10,52,,"17-02-2014"
531463,"GBLINFRA    ","T ","Q",70.1,70.15,70,70.1,70.15,70,821,862505,60448507,,"17-02-2014"
531465,"NOUVEAU     ","T ","Q",38.5,38.5,38.05,38.05,38.05,40,8,150,5743,,"17-02-2014"
531467,"ARNAVCORP   ","B ","Q",14.5,14.55,14.5,14.5,14.5,14,98,20033,290728,,"17-02-2014"
531471,"DUKE OFFSHOR","B ","Q",13.78,15.22,13.78,15.12,15.22,14.5,57,18268,272743,,"17-02-2014"
531486,"FILMCITY MED","T ","Q",1.48,1.5,1.48,1.5,1.5,1.5,25,13935,20723,,"17-02-2014"
531489,"CG-VAK SOFTW","B ","Q",4.39,4.84,4.39,4.84,4.84,4.61,3,698,3220,,"17-02-2014"
531496,"OMKAR OVERSE","T ","Q",2.1,2.1,2.1,2.1,2.1,2.03,3,5050,10605,,"17-02-2014"
531497,"MADHUCON PRJ","B ","Q",11.5,11.5,11.07,11.07,11.07,11.65,192,46163,513641,,"17-02-2014"
531499,"SYBLY INDS. ","B ","Q",1.3,1.3,1.18,1.3,1.3,1.24,11,50894,60077,,"17-02-2014"
531500,"RAJESH EXPO.","B ","Q",79.45,80.95,78,79.45,80.4,78.65,667,48436,3842103,,"17-02-2014"
531502,"ESAAR (I)LTD","T ","Q",57.5,57.5,54.75,55,55,55.05,59,128350,7156225,,"17-02-2014"
531508,"EVEREADY (I)","T ","Q",39,39,38.05,38.2,38.4,39.2,121,13403,516354,,"17-02-2014"
531515,"MAHAN IND.  ","T ","Q",0.78,0.85,0.78,0.85,0.85,0.82,3,2001,1560,,"17-02-2014"
531519,"ANKUSH FINST","T ","Q",5.75,5.77,5.65,5.77,5.77,5.5,176,107516,618896,,"17-02-2014"
531522,"RASOYA PROTE","B ","Q",16,16.15,15.8,15.95,15.95,15.9,493,1002460,15986378,,"17-02-2014"
531524,"I.C.S.A. IND","B ","Q",3.44,3.44,3.23,3.23,3.23,3.39,52,23044,74627,,"17-02-2014"
531531,"HATSUN AGRO ","B ","Q",307,307,295.1,299.7,301,300.65,237,3471,1046503,,"17-02-2014"
531533,"E.COM INFOTE","T ","Q",21.5,21.5,21.5,21.5,21.5,20.95,1,5,107,,"17-02-2014"
531540,"MARUTI INFRA","B ","Q",13.3,13.3,12.25,12.39,13.1,12.7,32,1153,14365,,"17-02-2014"
531541,"AVON ORGANIC","T ","Q",9.57,9.7,9.3,9.35,9.4,9.75,29,5050,48071,,"17-02-2014"
531543,"JINDAL WORLD","B ","Q",91,91,91,91,91,91,15,15,1365,,"17-02-2014"
531544,"VERTEX SPG  ","T ","Q",0.33,0.33,0.33,0.33,0.33,0.34,2,6000,1980,,"17-02-2014"
531547,"TIRUPATI IND","T ","Q",12.01,12.01,12.01,12.01,12.01,11.44,1,5,60,,"17-02-2014"
531548,"SOMANY CRAM ","B ","Q",131.55,150.7,127.4,146.7,142,128.35,4207,74696,10797377,,"17-02-2014"
531556,"CORAL (I)FIN","T ","Q",28.55,28.55,28.55,28.55,28.55,30,1,1562,44595,,"17-02-2014"
531560,"AROMA ENT   ","T ","Q",19.9,19.9,19.9,19.9,19.9,20.9,1,50,995,,"17-02-2014"
531569,"SANJIVANI PA","B ","Q",13.9,14.63,13.29,13.34,13.6,13.98,36,1048,14208,,"17-02-2014"
531570,"BLAZON MARBL","T ","Q",44.1,44.1,39.95,41.9,41.9,42,192,242422,10257216,,"17-02-2014"
531574,"VAS INFRA   ","B ","Q",13.98,13.98,13.98,13.98,13.98,13.32,12,2702,37773,,"17-02-2014"
531582,"BERYL SECUR.","T ","Q",7.55,7.55,7.55,7.55,7.55,7.92,9,1349,10184,,"17-02-2014"
531590,"BILPOWER LTD","T ","Q",1.54,1.57,1.54,1.57,1.57,1.5,2,11,17,,"17-02-2014"
531591,"BAMPSL SECUR","T ","Q",0.51,0.51,0.49,0.49,0.49,0.51,5,45221,22158,,"17-02-2014"
531592,"ADI RASAYAN ","T ","Q",18.6,18.6,18.6,18.6,18.6,18.95,1,5,93,,"17-02-2014"
531595,"CGCL        ","B ","Q",109.05,120,109.05,116.9,116.9,115,24,117,12919,,"17-02-2014"
531597,"MIDLAND POLY","B ","Q",65.1,65.75,60.3,64.75,65,65.1,324,794086,51664896,,"17-02-2014"
531598,"NIMBUS FOOD ","B ","Q",0.99,1.15,0.99,1.1,1.1,1.1,15,7212,7643,,"17-02-2014"
531599,"FDC LIMITED ","B ","Q",116.45,118.4,116,117.05,117.95,115.75,299,9827,1150180,,"17-02-2014"
531602,"KOFF BR PICT","T ","Q",0.29,0.29,0.29,0.29,0.29,0.28,1,10,2,,"17-02-2014"
531609,"KG PETROCHEM","T ","Q",22.55,22.55,22.55,22.55,22.55,22.15,1,1,22,,"17-02-2014"
531611,"AADHAARVEN  ","T ","Q",0.31,0.33,0.31,0.33,0.33,0.32,22,198155,64209,,"17-02-2014"
531612,"KGN IND LTD ","T ","Q",11.59,11.59,11.5,11.59,11.59,11.37,52,11972,138743,,"17-02-2014"
531621,"CENTERAC    ","T ","Q",2.38,2.38,2.38,2.38,2.38,2.27,5,229,545,,"17-02-2014"
531624,"COUNTRY COND","B ","Q",2.34,2.34,2.34,2.34,2.34,2.23,4,1900,4446,,"17-02-2014"
531633,"LINCOLN PHAR","B ","Q",41.75,41.75,38.6,39.5,39.8,41.6,295,11786,470097,,"17-02-2014"
531638,"SURAJ LTD   ","B ","Q",32.75,32.75,29.85,29.85,29.85,31.4,41,3439,102975,,"17-02-2014"
531642,"MARICOLTD   ","A ","Q",216.9,216.9,214.9,216.4,216.35,215.15,305,2574,556096,,"17-02-2014"
531645,"SOUTHERN ISP","B ","Q",2.5,2.54,2.5,2.5,2.5,2.5,177,390448,977919,,"17-02-2014"
531648,"CROITRE     ","T ","Q",6.7,6.7,6.7,6.7,6.7,6.48,1,430,2881,,"17-02-2014"
531650,"VAX HSG.FIN.","B ","Q",9.25,9.58,9,9.58,9.58,9.25,3,1020,9185,,"17-02-2014"
531658,"TRIJAL IND. ","B ","Q",0.85,0.85,0.85,0.85,0.85,0.88,1,500,425,,"17-02-2014"
531659,"TSL INDS    ","T ","Q",3.33,3.5,3.33,3.5,3.5,3.5,25,2617,8946,,"17-02-2014"
531668,"VISION CORPO","T ","Q",1,1,1,1,1,1,1,1,1,,"17-02-2014"
531671,"BISIL PLAST ","T ","Q",0.33,0.33,0.33,0.33,0.33,0.32,2,600,198,,"17-02-2014"
531675,"TRICOM INDIA","B ","Q",1.2,1.28,1.2,1.28,1.28,1.26,7,2350,2860,,"17-02-2014"
531680,"MAYUR LEATHR","T ","Q",17.9,19,17.9,19,19,18.8,14,700,12895,,"17-02-2014"
531682,"CAT TECHN.  ","T ","Q",7.1,7.1,6.7,6.88,6.97,6.8,79,31609,218276,,"17-02-2014"
531686,"ADVIK LABORS","B ","Q",3.4,3.4,3.4,3.4,3.4,3.53,1,3,10,,"17-02-2014"
531687,"KARUTURI GLO","T ","Q",0.99,1,0.97,1,1,0.96,69,169555,168113,,"17-02-2014"
531692,"KHYATI MULTI","T ","Q",0.79,0.79,0.79,0.79,0.79,0.76,2,20001,15800,,"17-02-2014"
531693,"YANTRA      ","T ","Q",0.07,0.07,0.06,0.07,0.07,0.07,27,656450,41793,,"17-02-2014"
531695,"SHREYCHEM   ","T ","Q",5,5.09,4.68,4.81,4.83,4.86,330,335261,1614450,,"17-02-2014"
531703,"TRIBHUVAN HS","T ","Q",0.29,0.29,0.29,0.29,0.29,0.28,2,2100,609,,"17-02-2014"
531712,"TRILOGIC    ","T ","Q",50,50,50,50,50,47.9,1,1,50,,"17-02-2014"
531713,"BLUECHIP STO","T ","Q",13.76,13.76,13.76,13.76,13.76,13.13,1,100,1376,,"17-02-2014"
531717,"VIDHI DYESTU","T ","Q",3.67,3.67,3.33,3.65,3.65,3.5,52,25852,93251,,"17-02-2014"
531719,"BHAGIRA.CHEM","B ","Q",30.9,30.9,30.9,30.9,30.9,32.35,1,100,3090,,"17-02-2014"
531723,"STAMPEDE CAP","B ","Q",51,53.25,51,52.9,52.9,51,6,560,28789,,"17-02-2014"
531731,"AARYAGLOBL  ","T ","Q",3.9,3.9,3.85,3.85,3.85,3.83,11,3004,11565,,"17-02-2014"
531737,"MARIGOLD GLA","T ","Q",84.6,84.6,84.6,84.6,84.6,82.95,2,9,761,,"17-02-2014"
531738,"SILICON VAL.","T ","Q",0.19,0.19,0.19,0.19,0.19,0.18,1,5,0,,"17-02-2014"
531739,"GENNEX LAB  ","B ","Q",0.84,0.84,0.84,0.84,0.84,0.8,1,25,21,,"17-02-2014"
531744,"GINI SILK MI","B ","Q",25,25,25,25,25,25,9,2046,51150,,"17-02-2014"
531746,"PRAJAY ENGS.","B ","Q",7.08,7.25,6.91,7.05,7.25,7.11,35,6082,42737,,"17-02-2014"
531752,"SUN TECHNO  ","T ","Q",0.38,0.38,0.38,0.38,0.38,0.37,4,12000,4560,,"17-02-2014"
531762,"UNJHA FORMUL","B ","Q",2.46,2.46,2.46,2.46,2.46,2.57,1,200,492,,"17-02-2014"
531768,"POLY MEDICUR","B ","Q",437,445,428.2,431.45,431.05,432.35,475,7235,3137868,,"17-02-2014"
531769,"PFL INFOTECH","T ","Q",545,559.95,532.1,554.7,555,554.6,179,28153,15610926,,"17-02-2014"
531777,"INTELVISIONS","B ","Q",14,14.08,14,14.08,14.08,13.41,2,1000,14040,,"17-02-2014"
531784,"KADAMB CONST","T ","Q",1.97,1.97,1.97,1.97,1.97,1.89,1,10,19,,"17-02-2014"
531795,"ATUL AUTO   ","T ","Q",281,288,277.2,280,280,281.3,89,1790,504571,,"17-02-2014"
531807,"ING VYSYA BN","A ","Q",555,555,544.85,551.25,552.7,557.25,271,1281,705275,,"17-02-2014"
531810,"METAL COATIN","T ","Q",15.45,15.45,15.45,15.45,15.45,16.25,4,699,10799,,"17-02-2014"
531812,"SGN TELECOMS","T ","Q",0.09,0.1,0.09,0.09,0.09,0.1,6,12521,1137,,"17-02-2014"
531816,"PANORAM UNI ","B ","Q",7.35,7.35,7.05,7.14,7.11,7.5,57,4123,29358,,"17-02-2014"
531820,"FINALYSIS CR","T ","Q",2.34,2.34,2.34,2.34,2.34,2.38,10,7260,16988,,"17-02-2014"
531822,"RODIUM      ","B ","Q",120,120,116.4,116.5,116.5,117,90,5055,593774,,"17-02-2014"
531823,"ARVIND REM. ","B ","Q",45.5,48.5,44.05,44.95,44.95,43.05,2285,199956,9156163,,"17-02-2014"
531831,"UNISYS SOFT.","T ","Q",203,203.5,203,203.3,203.5,204,53,38500,7828000,,"17-02-2014"
531832,"NAGAR.AGRITE","T ","Q",0.97,0.97,0.97,0.97,0.97,0.93,1,10,9,,"17-02-2014"
531838,"SMSTECH     ","B ","Q",0.09,0.1,0.09,0.09,0.1,0.09,108,287565,26745,,"17-02-2014"
531841,"INDUSFIN    ","T ","Q",31.9,32,31.9,31.9,31.9,32.55,82,53691,1712873,,"17-02-2014"
531842,"LAHOTI OVER.","B ","Q",7.2,7.69,7.15,7.34,7.34,7.32,36,1550,11392,,"17-02-2014"
531845,"ZENITH BIRLA","B ","Q",0.95,1.09,0.95,1.04,1.05,1.01,51,7321,7716,,"17-02-2014"
531847,"ASIAN STAR  ","B ","Q",600,600,600,600,600,587,1,1,600,,"17-02-2014"
531855,"PRABHAV IND ","B ","Q",1.19,1.2,1.11,1.15,1.16,1.15,8,25245,29328,,"17-02-2014"
531862,"BHARAT FERTI","B ","Q",81.75,90,78.1,88.3,88.3,86.25,749,22937,1984446,,"17-02-2014"
531863,"SIGRUN HOLD ","T ","Q",0.18,0.19,0.17,0.18,0.19,0.18,9,152491,27945,,"17-02-2014"
531865,"VOLANT TEX. ","B ","Q",0.19,0.19,0.19,0.19,0.19,0.18,10,100000,19000,,"17-02-2014"
531869,"SACHETA MET.","B ","Q",22.8,23.65,22,23.45,23.3,22.6,1664,120913,2805807,,"17-02-2014"
531874,"VENUS POWER ","T ","Q",2.25,2.25,2.2,2.25,2.25,2.24,18,1581,3536,,"17-02-2014"
531881,"GMETCOAL    ","T ","Q",22.6,22.7,22.6,22.7,22.7,23,7,400,9053,,"17-02-2014"
531882,"KWALITYLTD  ","B ","Q",38.5,38.9,37.25,37.7,37.7,38.75,562,76051,2891329,,"17-02-2014"
531886,"SCOPE IND   ","B ","Q",6.5,6.5,6.5,6.5,6.5,6.5,1,1,6,,"17-02-2014"
531892,"KHANDWALA SE","B ","Q",13.4,13.4,12.18,12.23,12.96,12.81,110,5060,61981,,"17-02-2014"
531893,"SAWACA BUSI ","T ","Q",75.6,75.6,75,75.5,75.5,74.35,14,1150,86334,,"17-02-2014"
531897,"ACCENT TECH ","T ","Q",10.05,10.7,10.05,10.5,10.5,10.25,16,850,8832,,"17-02-2014"
531900,"CCL INTER   ","B ","Q",198,199.9,196,198.8,197,197.35,247,105007,20844081,,"17-02-2014"
531901,"STERWEB     ","T ","Q",0.14,0.15,0.14,0.15,0.15,0.14,2,15500,2180,,"17-02-2014"
531904,"GLOBUS CORP ","T ","Q",0.32,0.32,0.32,0.32,0.32,0.31,6,6,1,,"17-02-2014"
531909,"SWAGRUHA    ","T ","Q",141,147,138.8,141.95,146.75,141.2,1853,28214,3983588,,"17-02-2014"
