"SC_CODE","SC_NAME","SC_GROUP","SC_TYPE","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","NO_TRADES","NO_OF_SHRS","NET_TURNOV","TDCLOINDI","DATE"
526067,"KCCLPLASTC  ","B ","Q",7.75,7.75,7.61,7.61,7.61,8,7,31,239,,"14-02-2014"
526093,"SATVAH.ISPAT","B ","Q",21.1,22.5,21.1,21.25,21.25,21.35,82,747,16015,,"14-02-2014"
526109,"PRICOL LTD. ","B ","Q",27.7,28,27.15,27.6,27.6,28.25,166,17377,481851,,"14-02-2014"
526113,"UNIROYAL MAR","T ","Q",9.93,9.93,9.93,9.93,9.93,10.45,14,6000,59580,,"14-02-2014"
526137,"SHETRON LTD ","B ","Q",7.41,7.41,7.41,7.41,7.41,7.07,1,200,1482,,"14-02-2014"
526139,"TRANSGENE BI","B ","Q",3.1,3.39,3.06,3.39,3.39,3.09,83,131193,435229,,"14-02-2014"
526141,"COMPACT DISC","T ","Q",2.53,2.79,2.53,2.79,2.79,2.66,15,3220,8931,,"14-02-2014"
526169,"MULTIBASE I ","B ","Q",37.4,37.95,36.55,36.6,36.55,38.45,39,2850,105264,,"14-02-2014"
526173,"ANDREW YULE ","B ","Q",12.1,12.9,12,12.22,12.35,12.25,153,20231,247426,,"14-02-2014"
526179,"LUDOLOW JUTE","B ","Q",28,28,27.3,27.95,27.3,28.7,15,1060,29645,,"14-02-2014"
526195,"NEOGEM INDIA","B ","Q",6.12,6.12,6.12,6.12,6.12,6.24,1,150,918,,"14-02-2014"
526209,"K.S.OILS LTD","B ","Q",1.45,1.48,1.42,1.43,1.43,1.45,262,210355,304714,,"14-02-2014"
526225,"BLOOM DEKOR ","T ","Q",16.75,16.75,16.75,16.75,16.75,15.98,1,100,1675,,"14-02-2014"
526227,"FILATEX INDI","B ","Q",13.24,13.25,12.25,12.25,12.25,12.89,22,2505,32215,,"14-02-2014"
526235,"MERCATOR    ","B ","Q",17.95,18.25,17.9,18.05,18.05,17.85,351,99101,1787925,,"14-02-2014"
526237,"MORGAN VENT ","T ","Q",3.85,3.85,3.85,3.85,3.85,4.05,5,20001,77003,,"14-02-2014"
526241,"AMRAPALI IND","T ","Q",4.93,4.93,4.93,4.93,4.93,4.7,2,103,507,,"14-02-2014"
526247,"PREMIER EXPL","B ","Q",88.8,91,88,89.85,90,88.55,148,2325,208536,,"14-02-2014"
526263,"MOLD-TEK TEC","B ","Q",31,35.6,31,34.5,35.45,31.35,345,25577,845304,"XD","14-02-2014"
526299,"MPHASIS LTD ","A ","Q",384.3,393.05,378.05,385.4,385.4,380.25,3013,77842,29998313,,"14-02-2014"
526307,"HIND.INDUSTR","T ","Q",21.85,21.85,21.85,21.85,21.85,22.75,2,100,2185,,"14-02-2014"
526313,"NU-TECH CORP","T ","Q",0.29,0.29,0.29,0.29,0.29,0.28,2,350,101,,"14-02-2014"
526325,"ORIENT PRESS","B ","Q",68.8,73,68.8,73,73,71.95,2,105,7245,,"14-02-2014"
526335,"SHREYAS INTE","T ","Q",4.27,4.27,4.27,4.27,4.27,4.19,4,1609,6870,,"14-02-2014"
526347,"ACCLAIM IND ","B ","Q",2.31,2.31,2.25,2.25,2.25,2.29,32,173494,390567,,"14-02-2014"
526365,"SWARNASA    ","B ","Q",47.5,47.5,45.75,46.75,46.85,46.45,72,34977,1634992,,"14-02-2014"
526367,"GANESH HSG. ","B ","Q",63.95,63.95,60.9,61.15,61,62.8,85,704,43517,,"14-02-2014"
526371,"NMDC LTD    ","A ","Q",143,145.8,143,145.3,145.3,142.95,2896,127989,18501377,,"14-02-2014"
526381,"PAT INT LOG ","B ","Q",15.35,15.35,15.15,15.2,15.15,15.9,12,200,3045,,"14-02-2014"
526397,"ALPHAGEO (I)","T ","Q",102.1,104.75,98.6,100,100,102.1,176,3426,348767,,"14-02-2014"
526403,"REGENCY HOSP","B ","Q",43.75,44.45,41.25,44.3,44.35,43.8,89,7101,312265,,"14-02-2014"
526407,"RIT PRO IND ","B ","Q",13.34,13.65,13.02,13.08,13.11,13,155,9735,127916,,"14-02-2014"
526409,"KALPENA     ","B ","Q",39,40,37.6,38.35,38.1,38.6,44,1751,67669,,"14-02-2014"
526415,"OK PLAY (I) ","T ","Q",26.65,28.9,26.65,27.95,28.9,27.95,86,8408,231290,,"14-02-2014"
526423,"KRITI INDUS.","B ","Q",4.99,5.51,4.99,5.51,5.51,5.25,4,406,2235,,"14-02-2014"
526433,"ASM TECHNOLO","B ","Q",79.8,79.8,75.05,76.85,76.85,77.75,31,575,43566,,"14-02-2014"
526439,"AMBITIOUS PL","T ","Q",3.34,3.34,3.04,3.04,3.04,3.19,3,350,1109,,"14-02-2014"
526441,"VISIONCINE  ","B ","Q",6.97,6.97,6.5,6.77,6.77,6.74,170,21429,146578,,"14-02-2014"
526471,"WINSOME BREW","T ","Q",3.38,3.38,3.38,3.38,3.38,3.55,1,25,84,,"14-02-2014"
526473,"ELEGANT FLOR","B ","Q",5.45,5.45,5.45,5.45,5.45,5.4,1,1,5,,"14-02-2014"
526483,"TGF MEDIA SY","B ","Q",9.79,9.79,9.79,9.79,9.79,9.03,1,2,19,,"14-02-2014"
526492,"PUNEET RESIN","B ","Q",23,23,23,23,23,23.35,22,2000,46000,,"14-02-2014"
526500,"STR GRE WOO ","B ","Q",8.9,8.9,8.9,8.9,8.9,8.48,9,2981,26530,,"14-02-2014"
526508,"SKS LOG LTD ","T ","Q",6.04,6.04,6.04,6.04,6.04,6.2,12,2200,13288,,"14-02-2014"
526519,"ALPINE HSG. ","T ","Q",21.55,21.55,21.55,21.55,21.55,22.65,2,2200,47410,,"14-02-2014"
526521,"SANGHI IND. ","B ","Q",15.45,15.55,15,15.1,15.1,15,26,3769,57421,,"14-02-2014"
526532,"SFPIL       ","T ","Q",31.75,31.75,31.75,31.75,31.75,32.35,10,10248,325374,,"14-02-2014"
526538,"MAXIMAA SYST","B ","Q",2.51,2.52,2.51,2.51,2.51,2.5,14,2892,7259,,"14-02-2014"
526544,"SCANP GEOM  ","B ","Q",17.05,17.5,17,17.5,17.5,17.5,8,2162,37807,,"14-02-2014"
526550,"COUNTRY CLUB","B ","Q",7.35,7.54,7.12,7.17,7.21,7.33,193,76501,548873,,"14-02-2014"
526558,"JAMES HOTELS","T ","Q",29.5,29.5,29.25,29.4,29.25,30.75,3,300,8825,,"14-02-2014"
526560,"EICLLTD     ","B ","Q",42,42.85,41.75,42.7,42.75,41.6,44,6307,267918,,"14-02-2014"
526576,"NATH SEEDS  ","B ","Q",5.83,5.83,5.5,5.6,5.6,5.56,28,12931,75139,,"14-02-2014"
526582,"TPL PLAST   ","B ","Q",106.95,106.95,101,101,101,104.95,24,686,72271,,"14-02-2014"
526586,"WIM PLAST LT","B ","Q",384.5,400,384.5,397.25,395,390.05,101,1494,591824,,"14-02-2014"
526588,"PHOTOQUIP(I)","B ","Q",29.9,29.9,28,28,28,29,2,300,8590,,"14-02-2014"
526596,"LIBERTY SHOE","B ","Q",122.05,124.1,120.1,121.3,121.3,121.4,825,26793,3267532,,"14-02-2014"
526608,"ELECTROTHERM","T ","Q",24,24.25,24,24,24,24.85,18,754,18137,,"14-02-2014"
526612,"BLUE DART EX","B ","Q",3190,3190,3070,3131.65,3131.65,3180.9,257,675,2114910,"XD","14-02-2014"
526614,"EXPO GAS    ","B ","Q",5.3,5.3,5.01,5.29,5.29,5,8,1576,8290,,"14-02-2014"
526622,"MFL INDIA   ","B ","Q",5,5,4.69,4.71,4.99,4.91,4,120,569,,"14-02-2014"
526640,"ROYALE MANOR","T ","Q",6.29,6.29,6.25,6.25,6.25,6.07,14,400,2508,,"14-02-2014"
526642,"MIRZA INTER ","B ","Q",28,28,25.55,25.95,25.95,26.85,541,60644,1601325,,"14-02-2014"
526650,"TOURISM FINA","B ","Q",22.3,22.3,21.55,21.75,21.75,21.65,68,4315,94060,,"14-02-2014"
526652,"CALS REF LTD","B ","Q",0.1,0.1,0.09,0.09,0.1,0.09,180,1943671,182524,,"14-02-2014"
526666,"BHARTIYA INT","B ","Q",160,164.95,157,158.15,158.15,161.3,190,4498,717094,,"14-02-2014"
526668,"KAMAT HOTELS","T ","Q",55,56.35,55,56.2,56.2,55.2,7,112,6203,,"14-02-2014"
526671,"MKEL        ","T ","Q",550,550.4,525,550.4,550.4,552.25,340,94336,51906748,,"14-02-2014"
526677,"DSJ COMM.LTD","T ","Q",0.5,0.5,0.48,0.49,0.48,0.5,3,5000,2480,,"14-02-2014"
526691,"PRETTO LEATH","T ","Q",0.91,0.91,0.91,0.91,0.91,0.95,3,1510,1374,,"14-02-2014"
526703,"ECOPLAST LTD","B ","Q",27.45,28.35,26,26.1,26,27.1,23,4951,135308,,"14-02-2014"
526705,"ELEGANT MARB","B ","Q",34.9,34.9,34.9,34.9,34.9,33.3,1,100,3490,,"14-02-2014"
526707,"ALCHEMIST LT","B ","Q",40.85,41.5,38.5,39.85,39.85,39.2,69,1148,45963,,"14-02-2014"
526709,"BITS LTD.   ","T ","Q",0.28,0.28,0.26,0.28,0.28,0.27,9,20796,5762,,"14-02-2014"
526711,"ADARSH PLANT","B ","Q",6.17,6.17,6.17,6.17,6.17,5.89,4,700,4319,,"14-02-2014"
526717,"GOPALA POLY.","T ","Q",14,14,12.83,12.83,12.83,13.5,16,350,4525,,"14-02-2014"
526721,"NICCO PARKS ","T ","Q",14,14,13.46,13.46,13.46,13.81,25,2238,30170,,"14-02-2014"
526723,"NTC INDUST  ","B ","Q",20.3,20.4,18.5,18.5,18.5,19.45,29,3975,78257,,"14-02-2014"
526725,"SANDESH LTD.","B ","Q",267.75,267.75,255.1,255.55,255.55,255,32,747,197515,,"14-02-2014"
526727,"GARNET CONST","B ","Q",13,13.25,13,13.25,13.25,13.25,5,1201,15763,,"14-02-2014"
526729,"GOLDIAM INT.","B ","Q",20.4,21.25,20.35,20.55,20.6,21.45,112,3535,73030,,"14-02-2014"
526731,"BRIGHT BROS.","B ","Q",37.3,37.3,36.25,36.25,36.25,35.8,25,11000,404300,,"14-02-2014"
526733,"SUASHISH DIA","B ","Q",207.95,208,195.2,195.35,198,198.95,85,1647,331272,,"14-02-2014"
526735,"EXCAST      ","T ","Q",261.2,261.25,261.2,261.25,261.25,261.35,241,39590,10342881,,"14-02-2014"
526737,"CORPOR COUR ","T ","Q",7.14,7.28,7,7,7,7.14,12,4755,33642,,"14-02-2014"
526739,"NARMADA GEL ","B ","Q",143,144.8,143,143.15,143.05,146,34,305,43675,,"14-02-2014"
526747,"P.G.FOILS   ","T ","Q",33.2,36.6,33.2,36.6,36.6,34.9,3,31,1041,,"14-02-2014"
526751,"GRATEX INDS.","T ","Q",9.55,9.55,9.55,9.55,9.55,9.1,1,200,1910,,"14-02-2014"
526753,"KRIPIND     ","B ","Q",4.16,4.16,3.78,3.78,3.78,3.97,5,1328,5020,,"14-02-2014"
526755,"VELAN HOTELS","B ","Q",8.8,8.8,8.8,8.8,8.8,9.23,3,334,2939,,"14-02-2014"
526761,"HOWARD HOTEL","T ","Q",11.17,11.17,11.17,11.17,11.17,11.17,1,1,11,,"14-02-2014"
526775,"VALIANT COMM","B ","Q",14.3,14.3,13.8,13.85,13.85,13.68,8,60,837,,"14-02-2014"
526785,"CREST ANIM  ","T ","Q",3.01,3.25,3.01,3.25,3.25,3.1,34,7246,23455,,"14-02-2014"
526797,"GREENPLY IND","B ","Q",312.85,312.85,305,306.15,306.15,311.1,84,228,69978,,"14-02-2014"
526801,"PSL LTD     ","B ","Q",17.4,17.5,16.2,16.45,16.45,17.25,740,73268,1226603,,"14-02-2014"
526807,"SEAMEC LTD  ","B ","Q",75.2,76.5,73.5,74.55,74.5,73.4,930,44023,3307069,,"14-02-2014"
526817,"CHEVIOT CO. ","B ","Q",317.9,318,282,286.35,282,283.35,322,3585,1036049,,"14-02-2014"
526821,"DAI-ICHI KAR","T ","Q",50.8,51,50,50,50,50.75,33,2700,136580,,"14-02-2014"
526823,"RAJES FOUND ","B ","Q",11.2,11.2,11.2,11.2,11.2,11.75,1,50,560,,"14-02-2014"
526827,"SPICE ISLAND","B ","Q",11.57,11.57,11.57,11.57,11.57,11.02,1,5,57,,"14-02-2014"
526829,"CONFI PETRO ","B ","Q",2.13,2.25,2.13,2.19,2.19,2.2,128,70300,156151,,"14-02-2014"
526839,"SHELTER     ","B ","Q",30.3,30.3,30.3,30.3,30.3,31.5,11,30,909,,"14-02-2014"
526841,"SHAKTI PRESS","T ","Q",26,26,24.75,24.75,24.75,26,3,30,755,,"14-02-2014"
526843,"ATLANTADEV  ","T ","Q",11.55,11.55,10.47,10.48,10.47,11,14,4175,45811,,"14-02-2014"
526849,"BANARAS BEAD","B ","Q",23.85,26.2,23.85,26.2,26.2,25,8,473,11444,,"14-02-2014"
526853,"BILCARE LTD.","B ","Q",49,49,46.5,46.7,46.7,47.95,201,6862,323558,,"14-02-2014"
526859,"INTER ST.FIN","T ","Q",0.34,0.34,0.32,0.32,0.32,0.33,7,8978,2951,,"14-02-2014"
526861,"RISHI LASER ","B ","Q",11.17,11.7,11.08,11.1,11.08,11.66,85,5091,56781,,"14-02-2014"
526869,"KUMBHAT FIN.","T ","Q",1.88,1.88,1.88,1.88,1.88,1.88,1,400,752,,"14-02-2014"
526871,"INTEC CAP   ","B ","Q",89,89,84.5,89,89,89,16,1856,162793,,"14-02-2014"
526881,"FINANC.TEC. ","A ","Q",265,281.9,265,281.9,281.9,268.5,1875,116755,32554593,,"14-02-2014"
526893,"SRINIVASA HA","B ","Q",50,51,50,51,51,49.55,25,2107,106289,,"14-02-2014"
526899,"HIMALAYA INT","B ","Q",10,10,9.78,9.88,9.88,9.66,27,4056,40103,,"14-02-2014"
526917,"CHD DEV LTD ","B ","Q",4.92,5.16,4.86,5.15,5.15,4.92,61,10369,51686,,"14-02-2014"
526927,"DION        ","B ","Q",27,27.4,25.4,27.4,27.4,26.5,150,4098,109326,,"14-02-2014"
526931,"HARIYANA SH.","B ","Q",42,42,38.05,38.05,38.05,40,10,1325,50993,,"14-02-2014"
526941,"VAISHNO CEM.","T ","Q",9.28,9.28,9.28,9.28,9.28,9.29,1,100,928,,"14-02-2014"
526945,"TYROON TEA  ","B ","Q",33.45,33.45,31.3,31.3,31.3,32.9,47,1775,55988,,"14-02-2014"
526947,"LA-OPALA RG ","B ","Q",650,654.15,630.5,644.55,646,643.2,346,2252,1434632,,"14-02-2014"
526951,"GOLDEN LAMIN","B ","Q",23.35,23.35,23.35,23.35,23.35,24.55,1,10,233,,"14-02-2014"
526953,"VENUS REMEDI","B ","Q",235.95,238.9,223.05,224.95,224.95,232.05,943,10771,2456795,,"14-02-2014"
526955,"ABL BIO-TECH","T ","Q",5.96,5.96,5.7,5.7,5.7,5.96,12,4697,26911,,"14-02-2014"
526957,"UV BOARDS   ","T ","Q",6.8,6.8,6.8,6.8,6.8,6.53,1,1,6,,"14-02-2014"
526971,"DHOOT I.FIN.","B ","Q",6,6.04,6,6.04,6.04,5.76,16,1210,7306,,"14-02-2014"
526981,"SHRI BAJRANG","B ","Q",15.25,15.25,15.25,15.25,15.25,16,1,1,15,,"14-02-2014"
526987,"URJA GLOBAL ","B ","Q",17.5,17.79,14.7,14.74,15,16.33,144,6172,94494,,"14-02-2014"
527001,"ASHAPURA LTD","B ","Q",52.3,52.75,48.85,49.5,49.5,52.3,1703,121857,6095378,,"14-02-2014"
527005,"SH.PACETRON.","B ","Q",14,14,14,14,14,14,4,480,6720,,"14-02-2014"
530001,"GUJ.ALKALI  ","B ","Q",181.25,182.9,178.5,178.65,178.5,182,111,1205,217088,,"14-02-2014"
530005,"INDIA CEM.  ","B ","Q",48,49.75,48,49.1,49.1,49.1,561,86753,4266462,,"14-02-2014"
530007,"JK TYRE IND ","B ","Q",142.9,143,137.75,139.6,139.6,141.65,2219,106306,14908896,,"14-02-2014"
530011,"MANGLR.CHEM ","B ","Q",62,62.3,60.5,62.05,62.2,62.8,175,19199,1188917,,"14-02-2014"
530017,"STD.INDUST. ","T ","Q",12.35,12.35,12.09,12.09,12.09,12.38,3,1000,12272,,"14-02-2014"
530019,"JUBILANT    ","B ","Q",127.5,128.65,116,117.65,117.65,126.45,4033,74032,8872140,,"14-02-2014"
530023,"FORTUNE FIN.","B ","Q",67,73.5,67,73.5,73.5,69.3,3,21,1423,,"14-02-2014"
530033,"MOONBEAM IND","T ","Q",8.82,8.82,8.82,8.82,8.82,9.28,1,100,882,,"14-02-2014"
530047,"RAISAHEB RCK","T ","Q",34.5,34.5,33.05,33.05,33.05,34.75,10,1300,44415,,"14-02-2014"
530059,"MAHARAJA SHR","B ","Q",74.65,77.95,72.1,72.35,72.35,75.85,57,1128,81898,,"14-02-2014"
530063,"YASRAJ CONT.","B ","Q",8.49,8.49,8.49,8.49,8.49,8.15,1,15,127,,"14-02-2014"
530069,"PRO DEV&TEC ","B ","Q",0.26,0.26,0.26,0.26,0.26,0.25,3,2000,520,,"14-02-2014"
530073,"SANGHVI MOVE","B ","Q",45.9,45.9,44.35,44.55,44.55,45.1,63,3055,138348,,"14-02-2014"
530075,"SELAN EXPLOR","B ","Q",440,461,437,446.4,446.4,437.1,2765,45446,20417811,,"14-02-2014"
530077,"FRESHTROP FR","T ","Q",19.1,20.45,19,20.4,20.4,19.5,26,1286,25155,,"14-02-2014"
530091,"ZYDEN GENTEC","T ","Q",17.8,17.8,16.2,16.45,16.45,17,220,32040,536052,,"14-02-2014"
530093,"ACE INDIA LT","B ","Q",16,17.3,16,17.3,17.3,16.5,4,116,1876,,"14-02-2014"
530109,"VANTAGE CORP","T ","Q",7.39,7.39,7.39,7.39,7.39,7.25,1,20,147,,"14-02-2014"
530111,"RAJ PACKAGIN","B ","Q",20,20,20,20,20,19.55,2,1147,22940,,"14-02-2014"
530117,"ADIFINCHM   ","B ","Q",79.8,79.8,76,79.8,79.8,76,305,54898,4374197,,"14-02-2014"
530119,"NATRAJ PROTE","T ","Q",32.25,33,32.25,32.25,32.25,33.9,178,5397,174388,,"14-02-2014"
530125,"SAMRAT PHARM","B ","Q",19.8,19.8,19.8,19.8,19.8,18.9,3,205,4059,,"14-02-2014"
530129,"NILE LTD.   ","B ","Q",67,70.5,67,68.15,69.95,69,91,5616,382667,,"14-02-2014"
530131,"UDAIPUR CEME","B ","Q",4.75,4.75,4.75,4.75,4.75,4.93,2,200,950,,"14-02-2014"
530133,"AMCO INDIA L","T ","Q",10.44,10.44,10.44,10.44,10.44,10.98,1,200,2088,,"14-02-2014"
530135,"OPTIEMUS    ","B ","Q",14.3,15.75,14.3,15.75,15.75,15.05,2,310,4447,,"14-02-2014"
530145,"KISAN MOULD.","T ","Q",16.2,17.5,16.2,16.25,16.25,17,46,2624,43749,,"14-02-2014"
530149,"KSL & IND.  ","B ","Q",17.5,18.5,16.65,17.8,17.2,17.4,195,11665,203970,,"14-02-2014"
530163,"KERALA AYUR ","B ","Q",20.6,24,20.6,22.7,22.7,22.5,238,8870,191378,,"14-02-2014"
530171,"DAULAT SEC. ","B ","Q",7.71,7.71,7.71,7.71,7.71,7.35,2,6,46,,"14-02-2014"
530173,"OSCAR GLOBAL","B ","Q",7.5,7.5,7.5,7.5,7.5,7.4,2,1000,7500,,"14-02-2014"
530175,"ODYSSEY TECH","B ","Q",7.5,7.5,7.31,7.31,7.31,7.62,7,2700,20174,,"14-02-2014"
530185,"SURAT TEXT. ","B ","Q",1.33,1.43,1.33,1.43,1.43,1.46,107,17221,23372,,"14-02-2014"
530187,"ATHARV ENT  ","B ","Q",6.86,7.43,6.85,7.41,7.4,7.21,103,161082,1193502,,"14-02-2014"
530191,"CHROMATIC IN","T ","Q",4.5,4.69,4.25,4.43,4.4,4.47,91,88833,413172,,"14-02-2014"
530199,"THEMIS MEDIC","T ","Q",56.05,56.5,56.05,56.05,56.05,58.95,105,12459,699047,,"14-02-2014"
530201,"KALLAM SPG. ","B ","Q",38,38,37.75,37.75,37.75,36.6,2,2,75,,"14-02-2014"
530207,"BRAWN BIO   ","B ","Q",4.42,4.87,4.42,4.87,4.87,4.65,6,1670,7381,,"14-02-2014"
530219,"SHREEYASH   ","T ","Q",12.5,12.55,12.12,12.54,12.55,12.36,133,29701,365933,,"14-02-2014"
530239,"SUVEN LIFE S","B ","Q",71.55,73.85,71.15,72,72,71.35,3570,247525,17965261,,"14-02-2014"
530245,"ARYAMAN FIN.","B ","Q",17.1,17.1,16.95,16.95,16.95,16.3,12,201,3407,,"14-02-2014"
530251,"RISA INTL   ","B ","Q",902.05,925.25,902,922.65,922.65,913.85,598,64839,59638731,,"14-02-2014"
530253,"RAJ.TUBE MFG","B ","Q",30.2,30.2,30.2,30.2,30.2,28.8,1,3,90,,"14-02-2014"
530255,"KAY POW PAP ","B ","Q",16.05,16.97,15.7,16.72,16.72,15.97,101,25178,406882,,"14-02-2014"
530263,"GLOBAL CAP. ","B ","Q",41.85,41.85,41.85,41.85,41.85,41.05,7,407,17032,,"14-02-2014"
530265,"SAINIK FIN. ","T ","Q",4.95,5.16,4.95,5.16,5.16,4.92,3,150,753,,"14-02-2014"
530273,"LIBERTY PHOS","B ","Q",167,170,161,162,162,156.05,62,2736,449387,,"14-02-2014"
530289,"SP CAPITAL  ","T ","Q",40.05,40.05,40.05,40.05,40.05,42.15,1,150,6007,,"14-02-2014"
530299,"KOTHARI PROD","B ","Q",500,506.9,481.6,486.95,483,498.45,1011,10839,5295913,,"14-02-2014"
530305,"PICCADILY AG","B ","Q",24.25,25.8,24.25,25.45,25.5,24.5,107,6505,164017,,"14-02-2014"
530307,"CHAMANLAL SE","T ","Q",31.4,31.4,30.45,30.45,30.45,32,61,3189,98334,,"14-02-2014"
530309,"CHANDRA PRAB","B ","Q",15.99,16,15.35,16,16,16.15,4,202,3101,,"14-02-2014"
530315,"HIND.TIN WRK","B ","Q",27,29,27,27.9,27.9,28,63,3567,99157,,"14-02-2014"
530317,"GODAVARI DRU","B ","Q",7.51,7.51,7.51,7.51,7.51,7.16,1,200,1502,,"14-02-2014"
530323,"ERA INFRA   ","B ","Q",14.5,14.5,14,14.04,14.1,14.15,104,20970,294235,,"14-02-2014"
530331,"PREMCO GLOB.","T ","Q",45.1,45.1,43.3,44.25,44.25,44.8,61,522,22999,,"14-02-2014"
530337,"EXELON INFRA","B ","Q",2.93,2.93,2.93,2.93,2.93,2.88,1,10,29,,"14-02-2014"
530341,"MUKESH BABU ","B ","Q",18.45,18.45,17.5,17.5,17.5,17.6,2,10,183,,"14-02-2014"
530343,"GENUS POWER ","T ","Q",11,11,10.3,10.4,10.4,10.56,21,1151,12303,,"14-02-2014"
530347,"MAGNUM LTD. ","B ","Q",10.45,10.45,10.45,10.45,10.45,10.4,1,100,1045,,"14-02-2014"
530355,"ASIAN OILFIE","T ","Q",36.8,38.6,36.15,38,38,36.8,69,18279,687155,,"14-02-2014"
530363,"UGAR SUGAR  ","B ","Q",9.1,9.2,9,9.1,9.1,9.09,31,6691,60546,,"14-02-2014"
530365,"ORIENTBELL  ","T ","Q",42.75,44.7,42.3,43.5,42.3,42.75,19,452,19581,,"14-02-2014"
530367,"NRB BEARINGS","B ","Q",36.25,37,36,36.35,36.5,36,54,2919,105929,,"14-02-2014"
530369,"VAMSHI RUBB.","T ","Q",16.65,17.2,15.9,17.2,17.2,16.7,24,1181,18847,,"14-02-2014"
530377,"NILA INFRA. ","B ","Q",2.65,2.85,2.65,2.68,2.68,2.65,33,11867,32821,,"14-02-2014"
530381,"PETRON ENGG.","B ","Q",89.45,90,85.55,88.6,89.9,88,94,1396,122550,,"14-02-2014"
530391,"DOT COM     ","T ","Q",3.05,3.13,3.05,3.11,3.13,2.99,2,600,1870,,"14-02-2014"
530393,"DB INT.ST.BR","B ","Q",89.6,89.65,89.55,89.55,89.55,89.4,209,25028,2242815,,"14-02-2014"
530403,"VALLABH POLY","B ","Q",12.78,12.78,12.78,12.78,12.78,12.18,4,12000,153360,,"14-02-2014"
530405,"JINDAL CAP. ","B ","Q",5.54,5.8,5.54,5.8,5.8,5.83,5,502,2781,,"14-02-2014"
530407,"EPIC ENERGY ","T ","Q",8.97,8.97,8.97,8.97,8.97,8.56,2,6,53,,"14-02-2014"
530419,"SUMEDHA FISC","B ","Q",9.2,9.66,8.77,9.66,9.66,9.2,16,605,5756,,"14-02-2014"
530421,"KUWER INDS. ","T ","Q",15.43,15.43,15.43,15.43,15.43,14.7,2,410,6326,,"14-02-2014"
530427,"CHOKSI IMAG ","B ","Q",10.25,10.25,10.1,10.1,10.1,10.55,2,25,252,,"14-02-2014"
530431,"ADOR FONTECH","B ","Q",58.55,59.75,58.1,59.25,59.75,59,48,1260,74343,,"14-02-2014"
530433,"SHIVA FERT. ","B ","Q",17.25,18.5,16.5,17.35,17.5,18.3,113,4407,75960,,"14-02-2014"
530439,"SIDDHA VEN  ","T ","Q",0.86,0.86,0.86,0.86,0.86,0.82,3,400,344,,"14-02-2014"
530441,"MAHANIVESH I","T ","Q",134.95,134.95,134.95,134.95,134.95,137.7,1,2,269,,"14-02-2014"
530445,"SUMERU IND  ","B ","Q",0.32,0.32,0.32,0.32,0.32,0.31,2,4000,1280,,"14-02-2014"
530449,"RUNGTA IRRIG","T ","Q",7.16,7.16,7.16,7.16,7.16,7.3,5,800,5728,,"14-02-2014"
530461,"SABOO SODIUM","B ","Q",7,7.05,6.8,6.9,6.9,6.72,9,311,2156,,"14-02-2014"
530477,"VIKRAM THERM","B ","Q",52,52.55,52,52.55,52.55,52.3,24,845,44286,,"14-02-2014"
530479,"ATLINFRA    ","T ","Q",70.5,71,67,70.15,71,70,20,6786,476228,,"14-02-2014"
530497,"MARVEL CAPIT","T ","Q",18.65,18.65,17.25,18.5,18.6,18.15,361,27334,502751,,"14-02-2014"
530499,"A.K.CAPITAL ","B ","Q",118.55,124.5,118.55,121.3,121.05,121.55,46,1295,157863,,"14-02-2014"
530505,"UPPER GANGES","B ","Q",24.5,25.75,23.8,24.6,24.6,24.55,44,326,7839,,"14-02-2014"
530513,"ACCURATE TRA","B ","Q",25.35,26.65,25.35,26.65,26.65,26.65,6,613,15669,,"14-02-2014"
530517,"RELAXO FOOT.","B ","Q",267.1,269.4,262.25,263.85,263.05,261.35,97,1170,308570,,"14-02-2014"
530519,"INTERFACE FN","T ","Q",0.18,0.18,0.18,0.18,0.18,0.17,3,8055,1449,,"14-02-2014"
530521,"VIRAT INDUS.","B ","Q",35,35,35,35,35,35.35,1,3,105,,"14-02-2014"
530525,"SHEETAL DIAM","T ","Q",4.85,5.15,4.85,5.15,5.15,5.1,12,4599,23334,,"14-02-2014"
530533,"TERAI TEA CO","B ","Q",80.8,80.8,73.2,73.2,73.2,77.05,2,6,477,,"14-02-2014"
530543,"MARG LTD    ","B ","Q",8.01,8.23,7.85,8.04,8.05,8.16,71,15244,121940,,"14-02-2014"
530547,"KEN FIN.SER.","T ","Q",7.44,7.44,7.44,7.44,7.44,7.09,1,5,37,,"14-02-2014"
530549,"SHILPA MEDIC","B ","Q",325,343.45,322,340.65,340.65,323.8,332,4248,1418856,,"14-02-2014"
530555,"PARAMOUNT CO","T ","Q",1.5,1.5,1.5,1.5,1.5,1.55,10,2500,3750,,"14-02-2014"
530557,"NCL RESEARCH","T ","Q",675,675,649,649,649,674,55,10110,6694000,,"14-02-2014"
530561,"RADGLOBAL   ","B ","Q",5.9,5.9,5.9,5.9,5.9,5.9,2,1000,5900,,"14-02-2014"
530579,"GOLDEN GOEN ","B ","Q",8.27,9,8.27,9,9,9.5,14,5130,45896,,"14-02-2014"
530585,"SWASTIK INV ","B ","Q",29.5,30.75,29.5,30.75,30.75,29.5,4,150,4550,,"14-02-2014"
530589,"PRIMA PLASTI","B ","Q",12.11,12.11,12.11,12.11,12.11,11.95,1,25,302,,"14-02-2014"
