SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
533477,ENKEI WHEEL ,T ,Q,68.30,72.00,68.25,71.75,72.00,71.60,52,2195,154560.00,
533482,READYMADESTL,B ,Q,334.30,349.00,326.20,334.10,331.00,334.30,266,36850,12360706.00,
533499,BGLOBAL     ,T ,Q,4.07,4.49,4.07,4.49,4.49,4.28,38,15800,69976.00,
533506,INVENTURE   ,B ,Q,10.80,11.05,10.60,10.79,10.79,10.93,414,27332,296407.00,
533519,LNT FH      ,A ,Q,71.40,71.50,68.90,69.60,69.60,71.30,11805,1394383,97705873.00,
533520,INDBULL WSL ,B ,Q,21.65,22.20,21.05,21.50,21.55,22.05,144,18093,393266.00,
533525,HEALTHTECH  ,B ,Q,42.95,42.95,38.95,38.95,38.95,40.95,67,4568,192781.00,
533540,TREE HOUSE  ,B ,Q,358.00,370.35,353.05,358.05,360.00,360.55,1146,39870,14394791.00,
533543,BROOKS LABS ,B ,Q,39.00,39.00,36.30,37.05,37.05,38.75,1517,97781,3670992.00,
533552,RUPA & CO   ,B ,Q,220.85,225.00,220.75,223.15,225.00,223.60,21,1007,224550.00,
533553,TD POWER    ,B ,Q,321.00,342.00,321.00,340.15,340.00,327.00,236,1638,548249.00,
533569,SRS LIMITED ,B ,Q,30.15,30.15,28.65,29.00,29.00,30.15,373,62733,1857887.00,
533573,ALEM PHARMA ,B ,Q,331.60,339.30,320.50,330.60,330.60,329.20,5554,118373,39158210.00,
533576,VASWANI IND ,T ,Q,4.03,4.03,3.66,4.00,4.00,3.85,12,1225,4529.00,
533581,PG ELECTRO  ,B ,Q,145.00,145.00,138.00,139.65,139.85,145.00,78,1187,166785.00,
533605,PRAKASH CON ,T ,Q,3.46,3.51,3.36,3.51,3.51,3.35,235,235926,826299.00,
533608,RDB RASAYAN ,B ,Q,14.50,14.50,13.45,13.55,13.45,14.75,16,1250,17552.00,
533629,TIJARIA PPL ,B ,Q,3.30,3.40,3.30,3.33,3.33,3.55,14,6999,23430.00,
533632,ONELIFE CAP ,B ,Q,165.50,165.50,160.30,162.05,162.05,165.10,251,13088,2144403.00,
533638,FLEXITUFF   ,B ,Q,290.00,290.00,245.00,248.00,248.00,251.70,52,14031,3910077.00,
533644,UJAAS       ,T ,Q,29.20,30.50,28.65,28.80,28.80,30.15,407,59636,1743357.00,
533655,TRIVENITURB ,B ,Q,97.00,97.10,92.10,93.15,93.15,97.30,432,7612,713510.00,
533676,INDO THAI   ,B ,Q,19.35,19.35,19.05,19.05,19.05,20.00,8,818,15693.00,
533704,ESSAR SHIP  ,B ,Q,21.65,22.35,21.15,21.50,21.50,22.00,85,6894,148614.00,
533719,IDBIGOLD    ,E ,Q,2650.01,2651.00,2616.25,2649.50,2645.00,2655.00,30,91,241094.00,
533758,APL APOLLO  ,B ,Q,327.45,346.00,327.00,332.55,329.15,334.30,168,1596,529692.00,
533761,GPT INFRA   ,T ,Q,168.25,168.25,158.00,168.20,168.20,161.20,34,316,51748.00,
533790,KGN ENT     ,B ,Q,156.50,160.00,156.50,159.90,159.90,164.70,16,3535,564808.00,
533891,REL GOLD ETF,E ,Q,2490.03,2500.00,2481.00,2487.08,2492.00,2505.00,205,2170,5408152.00,
533896,FERVENTSYN  ,T ,Q,42.45,42.45,40.85,42.00,42.00,41.65,18,1394,58743.00,
533941,TSIL        ,T ,Q,11.70,11.95,11.10,11.45,11.35,11.40,20,621,7216.00,
533982,TERASOFTWARE,B ,Q,27.45,27.45,25.80,26.00,26.00,26.55,99,11216,292127.00,
534060,PMCFIN      ,B ,Q,704.45,709.00,700.00,702.20,709.00,711.45,206,37905,26648417.00,
534076,ORIENT REF  ,B ,Q,91.00,101.75,91.00,95.90,96.00,94.75,1059,32822,3212465.00,
534091,MCX LTD     ,A ,Q,860.00,863.00,811.00,831.70,831.70,856.90,24346,394073,330016898.00,
534139,SCHNEIDER   ,B ,Q,140.00,144.40,135.00,139.70,140.75,138.70,523,20823,2913000.00,
534184,NORL        ,B ,Q,4.85,4.90,4.75,4.81,4.80,4.82,95,25722,124044.00,
534185,MGOLD       ,E ,Q,2666.00,2666.00,2660.00,2660.00,2660.00,2683.70,6,3,7986.00,
534190,OLYMPIC     ,B ,Q,23.50,23.75,22.55,23.55,23.75,22.90,95,21046,480918.00,
534309,NBCC LTD    ,B ,Q,472.00,472.20,445.50,454.05,454.05,467.95,8390,154480,70408145.00,
534312,MT EDUCARE  ,B ,Q,127.40,128.00,121.00,122.85,122.15,126.70,898,35478,4408171.00,
534328,HEXATRADEX  ,T ,Q,39.90,39.90,37.95,38.00,38.00,39.90,67,8218,317449.00,
534338,MAXHEIGHTS  ,T ,Q,49.35,49.35,49.00,49.10,49.05,49.30,342,4413,216931.00,
534369,TBZ LTD     ,B ,Q,166.50,168.00,159.45,162.35,162.35,167.95,989,19881,3252280.00,
534392,VSSL        ,T ,Q,43.00,43.50,43.00,43.50,43.50,41.45,62,4318,187580.00,
534422,LOOKS       ,M ,Q,72.00,72.00,71.00,71.00,71.00,72.05,5,72000,5148000.00,
534425,SPECIALITY R,B ,Q,147.75,149.10,144.25,144.80,144.30,148.00,321,6644,976407.00,
534532,LYPSA GEMS  ,B ,Q,162.00,169.60,160.80,162.25,160.80,161.50,238,55852,9078217.00,
534563,MAX ALERT   ,M ,Q,177.50,184.00,177.50,182.50,182.50,182.75,66,60000,10935720.00,
534564,ASEEM GLOBAL,B ,Q,5.00,5.02,4.56,5.02,5.02,4.79,13,1102,5529.00,
534567,VKS PROJECTS,T ,Q,0.38,0.38,0.37,0.38,0.38,0.37,147,3458914,1313537.00,
534597,IBIPL       ,T ,Q,5.42,5.42,5.07,5.10,5.08,5.33,194,79263,409449.00,
534598,SEPOWER     ,B ,Q,6.65,6.69,6.55,6.62,6.55,6.90,10,210,1395.00,
534612,AMTL        ,B ,Q,15.51,15.60,15.51,15.60,15.60,15.75,4,582,9071.00,
534631,CRMFGETF    ,E ,Q,2695.01,2695.01,2685.00,2685.00,2685.00,2848.00,4,2,5380.00,
534674,DYNACONS TEC,T ,Q,0.56,0.56,0.52,0.52,0.52,0.54,28,25300,13156.00,
534675,PROZONE CSC ,B ,Q,18.00,18.80,17.45,18.30,18.80,18.35,215,7961,142751.00,
534680,SRG HFL     ,M ,Q,26.85,26.85,26.85,26.85,26.85,25.60,2,3600,96660.00,
534690,LAKSHMIVILAS,B ,Q,84.90,84.90,82.00,82.50,82.85,111.75,2055,269676,22492238.00,XR
534691,COMFORT COM ,M ,Q,30.00,30.00,30.00,30.00,30.00,27.70,3,40000,1200000.00,
534707,ANSHUS CLOTH,M ,Q,3.60,3.60,3.60,3.60,3.60,3.55,2,8000,28800.00,
534708,RCL RETAIL  ,M ,Q,15.60,15.60,15.60,15.60,15.60,14.95,2,12000,187200.00,
534734,ICVL CHEM   ,T ,Q,29.95,29.95,29.95,29.95,29.95,28.55,2,1,29.00,
534741,VIRTUAL GLO ,B ,Q,3.64,3.64,3.64,3.64,3.64,3.57,4,14533,52900.00,
534742,ZUARI AGRO  ,B ,Q,182.50,182.90,181.00,181.30,181.10,181.95,184,4194,760485.00,
534748,STEEL EXCH  ,B ,Q,59.70,59.70,57.20,58.40,58.40,59.70,94,11975,698116.00,
534755,TRIO MERCAN ,B ,Q,39.50,39.50,39.50,39.50,39.50,38.05,2,1,39.00,
534756,TARA JEWELS ,B ,Q,101.00,101.00,93.75,96.00,95.00,96.55,87,1942,186659.00,
534757,FOCUS IND   ,T ,Q,25.55,25.55,25.55,25.55,25.55,26.85,2,1,25.00,
534758,CIGNITI TECH,B ,Q,370.00,370.00,361.50,366.75,365.25,368.25,145,3467,1268089.00,
534804,CARE RATING ,B ,Q,1193.70,1193.70,1146.15,1151.55,1153.95,1183.30,908,4931,5748428.00,
534809,PC JEWELLER ,B ,Q,122.80,123.00,120.15,121.50,121.50,122.70,1153,42529,5167292.00,
534816,BH INFRATEL ,A ,Q,267.25,267.25,257.70,259.40,257.70,260.85,1286,19562,5138360.00,
534839,ECO FRIENDLY,M ,Q,411.00,411.00,410.00,410.00,410.00,403.00,4,4400,1806400.00,
534920,APTUS INDS  ,B ,Q,17.20,17.80,17.20,17.20,17.20,17.55,56,28342,498067.00,
534927,ESTEEM BIO  ,M ,Q,395.00,396.55,395.00,396.55,396.55,394.20,55,60300,23896260.00,
534976,VMART       ,B ,Q,353.00,356.90,351.00,353.70,355.00,356.65,53,1643,581468.00,
535141,SUNSTAR R   ,M ,Q,200.90,200.90,198.00,198.00,198.00,199.00,19,30000,5987670.00,
535142,CHANNEL NINE,M ,Q,494.90,494.90,494.90,494.90,494.90,494.00,4,3000,1484700.00,
535204,PEARL AGRI  ,T ,Q,479.00,479.00,479.00,479.00,479.00,484.85,9,5000,2395000.00,
535205,PEARL ELEC  ,T ,Q,525.00,535.00,525.00,531.60,532.90,514.75,55,20203,10756225.00,
535217,HPC BIO     ,M ,Q,564.80,564.80,563.00,563.00,563.00,564.30,39,34000,19066290.00,
535267,COM FINCAP  ,T ,Q,147.00,147.00,147.00,147.00,147.00,147.20,16,200,29400.00,
535276,SBISENSEX   ,B ,Q,290.00,290.00,263.50,263.50,263.50,270.00,4,3,817.00,
535322,REPCO HOME  ,B ,Q,448.10,450.90,431.20,436.15,436.15,447.05,719,9589,4198223.00,
535431,GCM SECU    ,M ,Q,600.00,600.00,598.00,598.00,598.00,598.00,25,16000,9587200.00,
535458,NRB IND BEA ,T ,Q,20.00,20.65,19.00,20.15,20.65,19.70,47,5768,113952.00,
535467,AIFL        ,M ,Q,138.50,138.65,136.50,136.50,136.50,138.50,18,14400,1989520.00,
535486,DELTALTD    ,T ,Q,113.70,113.70,113.70,113.70,113.70,119.65,2,100,11370.00,
535503,ROSELABS LTD,B ,Q,8.14,8.97,8.14,8.97,8.97,8.56,26,21200,173721.00,
535514,PRIMECAPM   ,B ,Q,10.40,10.40,10.40,10.40,10.40,10.94,3,6744,70137.00,
535566,KIFS FSL    ,B ,Q,25.40,25.40,25.40,25.40,25.40,26.70,8,500,12700.00,
535601,SREELEATHER ,B ,Q,264.20,264.20,255.00,261.15,262.00,265.00,83,2123,543365.00,
535602,SHARDA MOTOR,B ,Q,399.00,399.00,395.95,395.95,395.95,391.10,7,30,11929.00,
535620,BINNY MILLS ,B ,Q,414.50,434.00,413.10,421.50,434.00,414.60,18,64,26675.00,
535621,SV GLOBAL   ,T ,Q,207.10,207.10,207.10,207.10,207.10,211.30,2,45,9319.00,
535648,JUSTDIAL    ,B ,Q,1610.00,1645.85,1577.00,1626.00,1626.00,1609.15,9466,48650,78783246.00,
535657,OONE        ,B ,Q,14.00,14.25,12.91,13.03,13.03,13.58,343,71239,960631.00,
535658,PAWANSUT    ,B ,Q,79.70,87.75,79.70,87.50,87.50,83.85,375,220222,18388437.00,
535693,BRAHM INFRA ,B ,Q,33.05,35.85,32.80,33.65,33.00,34.50,32,2460,81949.00,
535694,EDSL        ,MT,Q,88.15,88.15,88.15,88.15,88.15,92.75,4,2000,176300.00,
535730,KHOOBSURAT  ,B ,Q,235.00,236.00,217.15,217.15,217.15,228.55,59,1729,384888.00,
535754,ORIENT CEM  ,B ,Q,99.20,99.25,94.10,96.15,96.15,98.30,1162,22655,2192876.00,
535755,PANTALOONS  ,B ,Q,124.50,126.75,120.00,124.85,124.85,125.40,137,3970,489417.00,
535789,IBUL HSG FIN,B ,Q,373.00,409.70,373.00,391.65,391.65,367.00,19488,362938,142980190.00,
535958,INTEGRA GAR ,T ,Q,2.38,2.38,2.27,2.27,2.27,2.38,20,4250,9672.00,
536264,TIGER LOGS  ,M ,Q,81.00,83.00,81.00,83.00,83.00,82.00,4,6000,494000.00,
536493,JKAGRI GEN  ,B ,Q,500.00,500.05,465.50,475.45,475.45,500.00,73,826,404967.00,
536507,FUTLIF FAS  ,B ,Q,99.50,100.90,95.55,96.55,96.00,99.45,178,7668,739654.00,
536565,TRIMURTHI DR,B ,Q,9.01,9.50,9.01,9.02,9.02,9.32,8,822,7461.00,
536659,THIRINFRA   ,T ,Q,37.00,37.30,34.00,34.00,35.75,35.75,177,39018,1364155.00,
536666,STAR FERRO  ,T ,Q,50.00,50.00,47.45,47.45,47.45,49.90,35,8133,389284.00,
536672,VCU DATA    ,M ,Q,30.00,31.95,30.00,31.95,31.95,29.00,4,12000,371700.00,
536709,VAK POW INF ,T ,Q,2.80,2.80,2.80,2.80,2.80,2.70,5,666,1864.00,
536710,SRGSFL      ,M ,Q,21.50,21.50,21.50,21.50,21.50,22.00,2,6000,129000.00,
536751,FIVEX FIN   ,B ,Q,1.04,1.04,1.04,1.04,1.04,1.00,2,25,26.00,
536773,JIN POLY INV,B ,Q,146.80,147.40,143.45,147.10,147.40,140.40,158,6560,964430.00,
536799,SRS FINANCE ,B ,Q,38.00,38.00,37.50,37.65,37.65,37.90,136,50342,1898489.00,
536820,BOSTON TEK  ,T ,Q,37.95,37.95,37.95,37.95,37.95,36.15,4,101,3832.00,
536846,YURANUS INFR,T ,Q,9.32,9.32,8.96,8.96,8.96,9.14,7,2500,23120.00,
536960,M100        ,B ,Q,11.20,11.20,11.00,11.00,11.00,11.20,4,600,6700.00,
537069,ARNOLD HOLD ,B ,Q,270.00,273.00,269.20,271.60,272.25,266.00,152,17600,4755675.00,
537092,MODEX INT   ,B ,Q,30.00,30.00,27.40,27.40,27.40,28.80,4,51,1400.00,
537253,SUNIL HEALTH,T ,Q,27.55,27.55,27.55,27.55,27.55,29.00,8,88,2424.00,
537254,RCI IND     ,M ,Q,38.00,38.00,38.00,38.00,38.00,37.00,2,9000,342000.00,
537291,NATH BIOGEN ,T ,Q,131.50,134.50,125.00,131.80,130.00,129.20,189,9712,1245389.00,
537292,AGRI TECH   ,T ,Q,8.10,8.79,8.06,8.06,8.06,8.48,37,4840,39155.00,
537392,NAOLINEN    ,B ,Q,23.55,23.55,21.33,23.45,23.45,22.45,18,400,8575.00,
537492,AGRIMONY COM,M ,Q,9.65,9.65,8.00,8.00,8.00,9.65,4,20000,176500.00,
537536,DENIS CHEM  ,B ,Q,25.10,25.50,24.50,25.50,25.50,24.95,33,6600,166100.00,
537582,UNISHIRE    ,M ,Q,11.48,11.48,11.48,11.48,11.48,11.71,2,10000,114800.00,
537708,KOTAKNIFTY  ,B ,Q,790.00,790.00,785.50,787.50,787.50,790.75,52,2867,2256921.00,
537709,HANSUGAR    ,T ,Q,18.05,18.05,18.05,18.05,18.05,19.00,74,7637,137847.00,
537750,KIRAN VYPAR ,T ,Q,60.40,60.40,58.80,60.40,60.40,59.25,41,5677,342144.00,
537784,KCS LTD     ,M ,Q,20.30,20.30,20.30,20.30,20.30,20.30,2,6000,121800.00,
537800,MANGALAM IND,B ,Q,169.95,169.95,152.00,155.80,154.00,154.95,57,787,125604.00,
537820,VFL         ,B ,Q,55.70,56.00,55.70,56.00,56.00,56.80,26,2060,114955.00,
537839,PHOENIX TN  ,T ,Q,29.90,29.90,29.90,29.90,29.90,30.50,2,50,1495.00,
537840,RAUNAQ INTL ,B ,Q,135.00,135.00,124.05,125.25,125.25,125.65,69,5568,714157.00,
537954,SKP         ,MT,Q,20.23,20.23,20.23,20.23,20.23,19.27,2,10000,202300.00,
538019,OBI LTD     ,M ,Q,10.50,10.50,10.50,10.50,10.50,10.50,4,20000,210000.00,
538057,CPSE ETF    ,B ,Q,25.30,25.35,24.85,24.95,24.95,25.20,280,65614,1642934.00,
538081,HARIA APL   ,B ,Q,19.65,19.65,19.65,19.65,19.65,20.05,4,30,589.00,
538092,JOONKTOLLEE ,B ,Q,151.45,151.50,150.00,151.50,151.45,150.45,15,56,8467.00,
538128,WOMENS NEXT ,M ,Q,70.00,70.00,70.00,70.00,70.00,71.90,8,36000,2520000.00,
538180,GOLD LINE   ,B ,Q,496.00,497.00,496.00,497.00,497.00,496.85,50,13970,6935535.00,
538212,SHARP INV   ,B ,Q,175.00,175.50,174.00,175.50,175.50,177.00,26,43400,7588400.00,
538268,WONDERLA    ,B ,Q,225.00,227.00,218.00,219.70,219.70,224.45,1592,33633,7459961.00,
538273,RESPONS INF ,B ,Q,13.75,13.75,13.75,13.75,13.75,13.15,2,10,137.00,
538287,TARANG PRO  ,B ,Q,580.00,580.00,580.00,580.00,580.00,580.00,2,1000,580000.00,
538365,ADHUNIKIND  ,B ,Q,108.00,119.85,107.25,108.75,108.00,108.50,369,40909,4513437.00,
538395,NAM SEC     ,B ,Q,19.80,19.80,19.80,19.80,19.80,20.80,6,200,3960.00,
538400,MMS INFRA   ,T ,Q,6.14,6.15,6.10,6.10,6.10,5.86,6,6000,36830.00,
538401,MAESTROS ELE,T ,Q,17.25,17.25,17.25,17.25,17.25,17.60,2,1,17.00,
538402,SPS         ,M ,Q,78.00,81.00,78.00,80.65,81.00,81.00,8,6400,511840.00,
538422,JACKSON     ,B ,Q,300.00,312.00,300.00,312.00,312.00,310.00,115,174401,54209175.00,
538423,ALPS MOTOR  ,B ,Q,441.00,441.00,430.00,430.10,430.10,430.35,71,39700,17074940.00,
538432,DIVINUS     ,B ,Q,461.00,461.00,460.75,460.80,460.75,460.15,34,2700,1244360.00,
538433,CLASSIC     ,T ,Q,425.00,425.00,425.00,425.00,425.00,425.15,16,5010,2129250.00,
538450,DHYANA FIN  ,T ,Q,334.00,335.00,334.00,335.00,335.00,331.00,130,10900,3645600.00,
538465,AMARSEC     ,B ,Q,152.05,152.05,152.05,152.05,152.05,160.05,2,5,760.00,
538476,CTL         ,B ,Q,100.00,100.00,98.55,98.55,98.55,99.90,28,646,64275.00,
538503,MARICO KAYEL,B ,Q,297.00,302.70,286.00,290.65,290.65,294.60,3645,85607,25241929.00,
538520,SBL         ,B ,Q,462.00,462.00,459.25,459.25,459.25,460.10,355,3205,1475123.00,
538538,WELSPUN ENT ,B ,Q,144.85,144.85,144.85,144.85,144.85,131.70,46,281,40702.00,
538540,RLFL        ,B ,Q,30.00,30.05,21.15,25.95,26.00,25.05,108,19612,526868.00,
538541,ANGL        ,T ,Q,490.00,490.50,489.00,490.10,490.50,491.00,99,20800,10187950.00,
538542,GOLDCOINHF  ,B ,Q,22.85,22.85,22.85,22.85,22.85,19.05,6,260,5941.00,
538546,BANSAL ROOF ,MT,Q,30.75,30.75,30.75,30.75,30.75,30.50,2,4000,123000.00,
538547,OASIS       ,MT,Q,30.00,30.00,30.00,30.00,30.00,30.00,2,4000,120000.00,
538562,SKIPPER     ,T ,Q,40.70,40.70,39.85,39.85,39.85,39.00,14,625,25118.00,
538564,JAMESWARREN ,T ,Q,156.00,163.30,148.20,148.50,148.20,0.00,104,8614,1312967.00,
555555,ISENSEX     ,B ,Q,287.90,287.90,287.90,287.90,287.90,286.80,2,1,287.00,
570001,TATAMTRTDVR ,B ,Q,312.00,312.00,292.50,294.60,294.60,312.50,4982,500525,148189745.00,
570002,FRLDVR      ,B ,Q,70.35,72.00,70.35,70.50,70.45,73.10,14,446,31594.00,
570003,GUJNREBNDVR ,B ,Q,5.85,5.97,5.56,5.59,5.59,5.85,53,17527,100769.00,
570004,JISLBNDVR   ,B ,Q,73.00,75.10,71.90,72.55,72.15,73.20,253,11626,847923.00,
580001,STAN CHART  ,B ,I,114.50,117.00,114.25,115.80,115.85,115.55,68,2767,319046.00,
590003,KARUR VY(PS ,B ,Q,484.00,485.90,478.00,480.95,483.00,482.55,618,4435,2134186.00,
590005,TIDE WATE(PS,B ,Q,11890.00,11998.00,11486.25,11519.55,11519.55,11818.50,543,482,5627359.00,
590006,AMRUTANJAN  ,B ,Q,183.60,183.70,175.00,175.35,175.35,182.60,580,8502,1506842.00,
590011,MOVING PI(PS,T ,Q,2.00,2.00,1.82,1.82,1.82,1.91,5,3100,6182.00,
590013,XPRO INDI(PS,B ,Q,34.60,34.60,34.20,34.20,34.20,35.05,26,860,29516.00,
590018,HISARMET(PS ,B ,Q,30.00,30.00,28.95,28.95,28.95,28.75,12,2720,78749.00,
590021,BHARAT RA(PS,B ,Q,400.00,410.00,400.00,409.60,408.00,400.60,36,849,340276.00,
590022,EASTER SI(PS,T ,Q,2.40,2.47,2.40,2.47,2.47,2.52,27,9859,23801.00,
590024,FERT CHE(PS ,B ,Q,37.00,37.75,36.00,36.10,36.40,35.15,362,24994,917983.00,
590025,GINNI FIL(PS,B ,Q,16.60,16.60,14.80,15.35,15.80,15.85,163,35878,538470.00,
590028,NICCO COR(PS,T ,Q,0.99,0.99,0.91,0.95,0.95,0.95,94,23221,21412.00,
590030,SOUTH PET(PS,B ,Q,23.00,23.00,21.20,21.95,21.95,22.85,573,93078,2071062.00,
590031,DE NORA     ,B ,Q,156.85,156.85,151.00,152.90,152.90,152.35,85,1795,274610.00,
590033,SEPSL       ,B ,Q,140.00,146.00,132.05,145.65,145.65,140.80,12,182,25952.00,
590036,KALPTARU    ,T ,Q,3.71,3.71,3.71,3.71,3.71,3.90,2,100,371.00,
590038,VISU INTL   ,T ,Q,1.00,1.00,0.95,0.95,0.95,1.00,6,3150,3142.00,
590041,KAVERI TELE ,B ,Q,17.90,17.90,16.40,17.35,17.35,17.25,28,3098,51651.00,
590043,HARITA SEAT ,B ,Q,102.45,102.45,96.55,100.00,96.55,100.50,32,465,46473.00,
590046,SMRUTHI ORG ,B ,Q,80.00,81.90,77.05,79.95,79.95,80.05,20,2281,185103.00,
590050,CSS TECH    ,B ,Q,15.37,15.37,12.60,12.60,12.60,14.00,12,7105,90626.00,
590051,SAKSOFT LTD ,T ,Q,95.00,97.95,92.00,96.10,96.10,95.00,18,306,28480.00,
590053,KAR MOBILES ,T ,Q,222.20,222.20,222.20,222.20,222.20,225.50,2,50,11110.00,
590055,POLYSPIN EXP,T ,Q,31.05,32.50,31.05,31.30,31.30,31.00,13,1145,35709.00,
590056,SALONA COTSP,B ,Q,26.70,29.35,25.50,28.85,29.20,26.70,166,15381,447482.00,
590057,NORTHGATE TE,T ,Q,0.88,0.88,0.84,0.84,0.84,0.88,5,5100,4484.00,
590058,SHRE AJIT PU,B ,Q,57.90,57.90,55.15,55.15,55.15,59.00,4,230,13179.00,
590060,MK EXIM     ,T ,Q,7.40,7.40,7.00,7.00,7.00,7.10,6,4010,28274.00,
590061,BRUSHMAN IND,T ,Q,1.24,1.24,1.24,1.24,1.24,1.26,4,100,124.00,
590062,ANDHRA SUGAR,B ,Q,148.80,148.80,143.00,146.15,146.80,147.45,255,14919,2154484.00,
590063,DUNCANS INDU,T ,Q,26.80,27.20,25.20,26.55,26.55,26.50,114,23563,613664.00,
590065,INDIA MOTOR ,B ,Q,515.00,517.00,510.00,510.00,510.00,515.00,24,461,235219.00,
590066,KCP LTD     ,B ,Q,49.70,50.70,47.80,49.45,50.00,49.60,259,22608,1107484.00,
590070,RADAAN MEDIA,T ,Q,1.21,1.27,1.21,1.22,1.22,1.21,10,2500,3056.00,
590071,SUNDARAM FIN,B ,Q,957.80,960.40,926.00,942.30,942.20,959.05,202,1514,1432506.00,
590072,SUNDARAM BRK,T ,Q,270.00,270.00,262.00,270.00,270.00,270.00,8,160,42800.00,
590073,WHEELS INDIA,B ,Q,776.70,788.00,748.00,750.50,750.50,764.30,1164,9151,7040762.00,
590074,ORTIN LABS  ,B ,Q,11.69,11.89,11.10,11.38,11.40,11.25,110,12467,142537.00,
590075,LAMBODHARA T,B ,Q,153.25,153.35,140.00,143.25,144.50,142.75,208,21086,3073050.00,
590076,CAMSON BIO  ,B ,Q,108.00,109.35,101.50,104.25,104.25,107.25,1734,85198,8842167.00,
590077,RANKLIN SOLU,T ,Q,3.10,3.10,2.84,2.84,2.84,2.98,8,305,866.00,
590078,MAITHAN ALL ,T ,Q,104.35,104.50,102.50,102.85,103.00,104.35,25,379,39229.00,
590080,EASTERN GAS ,B ,Q,22.40,22.40,22.40,22.40,22.40,20.40,2,35,784.00,
590081,BRAHMANAND  ,T ,Q,5.50,5.50,5.39,5.39,5.39,5.50,12,3900,21032.00,
590083,MAVENS BIO  ,T ,Q,0.96,1.06,0.96,1.05,1.06,1.01,18,4300,4410.00,
590085,GLOSTER     ,B ,Q,198.00,202.00,193.00,194.55,196.80,196.00,50,1231,243737.00,
590086,ORISSA MINE ,T ,Q,4110.00,4223.95,4067.25,4099.30,4124.00,4164.95,207,505,2089488.00,
590087,ELLENBARRIE ,T ,Q,300.10,300.10,300.10,300.10,300.10,304.35,4,100,30010.00,
590088,ADINATH BIO ,B ,Q,0.48,0.50,0.46,0.50,0.50,0.48,43,869048,431096.00,
590090,SWAGRO      ,T ,Q,3.34,3.50,3.20,3.30,3.48,3.35,99,19568,65933.00,
590091,TRINETHRA IN,T ,Q,0.82,0.82,0.82,0.82,0.82,0.83,2,200,164.00,
590094,FARMAX IND  ,T ,Q,0.91,0.91,0.91,0.91,0.91,0.95,23,53704,48870.00,
590095,GOLDBEES    ,E ,Q,2570.00,2570.00,2550.00,2552.57,2553.00,2567.07,673,2396,6121829.00,
590096,LIQUIDBEES  ,E ,Q,1000.00,1000.01,999.99,1000.00,1000.00,1000.00,344,11227,11227014.00,
590097,KOTAKGOLDETF,E ,Q,2560.01,2574.86,2556.50,2571.64,2573.00,2575.92,72,73,187413.00,
590098,SBI GOLD ETS,E ,Q,2630.00,2632.95,2610.60,2615.57,2612.90,2628.00,188,212,555976.00,
590099,QUANTUM GOLD,E ,Q,1292.00,1294.95,1288.00,1290.00,1290.00,1292.00,40,84,108487.00,
590101,UTI GOLD ETF,E ,Q,2567.00,2567.00,2536.10,2539.00,2540.00,2569.95,123,236,601227.00,
590103,NIFTY BEES  ,B ,Q,788.00,788.30,779.90,784.90,784.80,787.95,125,1336,1047147.00,
590104,JUNIOR BEES ,B ,Q,166.50,166.50,161.40,161.60,161.50,166.00,104,2147,348914.00,
590107,KOTAK PSU BK,B ,Q,382.00,382.00,376.00,376.00,376.00,382.00,8,213,80908.00,
590108,PSUBNK BEES ,B ,Q,386.10,398.00,371.00,375.55,375.55,389.00,22,27,10374.00,
590109,SHARIA BEES ,B ,Q,180.00,180.00,175.00,175.00,175.00,175.00,4,4,705.00,
590111,VAISHNAVI   ,T ,Q,1.63,1.75,1.63,1.63,1.63,1.71,16,40600,70978.00,
590113,HNGSNG BEES ,E ,Q,1825.00,1975.00,1825.00,1975.00,1975.00,1850.00,8,20,38000.00,
590115,M50 ETF     ,B ,Q,111.00,111.00,108.80,110.55,110.55,112.10,29,891,98501.00,
590116,7SEAS TECH  ,B ,Q,8.55,9.45,8.55,9.45,9.45,9.00,11,1005,8597.00,
590117,MAHAVEER INF,T ,Q,4.23,4.50,4.23,4.49,4.49,4.29,12,2296,9946.00,
590121,PILANI INV  ,T ,Q,1420.10,1455.00,1419.00,1430.10,1430.10,1468.45,62,157,223754.00,
590122,ASHIKACR    ,T ,Q,109.00,109.00,109.00,109.00,109.00,107.00,5,80,8720.00,
590124,RUNEECHA    ,T ,Q,4.85,4.85,4.85,4.85,4.85,5.10,2,65,315.00,
590126,GRADIENTE   ,T ,Q,0.55,0.55,0.53,0.53,0.53,0.55,18,20894,11415.00,
590129,STAR DELTA  ,B ,Q,85.10,85.10,84.00,85.00,85.00,81.05,56,2222,188697.00,
590130,KANCO TEA   ,B ,Q,132.00,132.00,129.05,129.45,130.00,130.80,14,335,44131.00,
590133,GENERA AGRI ,B ,Q,7.00,7.00,6.55,6.55,6.55,6.89,144,43585,290916.00,
600114,TITAN IND.  ,A ,Q,342.00,344.30,340.15,332.65,342.10,336.05,266,305020,104565474.00,
600180,HDFC BANK LT,A ,Q,890.00,896.00,883.00,835.50,890.00,842.20,680,1310347,1165635837.00,
600257,LUPIN LTD   ,A ,Q,1218.00,1238.00,1210.00,1128.85,1230.00,1093.65,318,157414,193244832.00,
